run_id,dataset,backbone,experiment_type,item_fold,response_limit,condition,training_seed,item_fold_seed,mask_dropout_seed,data_split_hash,mask_hash,score_file_hash,target_item_list_hash,code_sha,config_hash,best_epoch,validation_log_loss,test_log_loss,auc,brier,ece,n_predictions,n_parameters,start_time_utc,wall_time_s,status
sakt_limited_junyi_1_Standard_2024,junyi,SAKT,response_limited,,1,Standard,2024,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5997311614061657,0.5964180948585347,0.519117420384617,0.2021718119510747,0.0527860921245794,429105,67073,2026-08-08T10:42:45Z,16.138516902923584,ok
sakt_limited_junyi_1_Standard_42,junyi,SAKT,response_limited,,1,Standard,42,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6052896045801932,0.602373546762868,0.5126079775818706,0.2050506718299532,0.0676243912692232,429105,67073,2026-08-08T10:42:52Z,7.253888607025147,ok
sakt_limited_junyi_1_Standard_123,junyi,SAKT,response_limited,,1,Standard,123,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6086226785392091,0.605880304406142,0.5101810609066905,0.2049781809445865,0.0732762716498824,429105,67073,2026-08-08T10:42:59Z,7.0669450759887695,ok
sakt_limited_junyi_1_Standard_456,junyi,SAKT,response_limited,,1,Standard,456,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6026073082497245,0.5989098828680648,0.5169392082679997,0.2030278617876952,0.0618437132336331,429105,67073,2026-08-08T10:43:07Z,7.363554000854492,ok
sakt_limited_junyi_1_Standard_789,junyi,SAKT,response_limited,,1,Standard,789,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6124025206816824,0.607936139488299,0.5239267110731796,0.2079107189698427,0.0782426801750709,429105,67073,2026-08-08T10:43:14Z,7.091645002365112,ok
sakt_limited_junyi_1_LLM-Mini_2024,junyi,SAKT,response_limited,,1,LLM-Mini,2024,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5989616183858169,0.5956215402465049,0.5209936848071041,0.2016732248993629,0.0523248449909532,429105,67074,2026-08-08T10:43:21Z,7.137517690658569,ok
sakt_limited_junyi_1_LLM-Mini_42,junyi,SAKT,response_limited,,1,LLM-Mini,42,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6080585948207922,0.6053123364411981,0.507468495104713,0.2063660244733364,0.0729630056725031,429105,67074,2026-08-08T10:43:28Z,6.789345026016235,ok
sakt_limited_junyi_1_LLM-Mini_123,junyi,SAKT,response_limited,,1,LLM-Mini,123,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6077217726331008,0.6049027945985205,0.5104694540526432,0.2045670348046494,0.0715322766315989,429105,67074,2026-08-08T10:43:34Z,5.717085838317871,ok
sakt_limited_junyi_1_LLM-Mini_456,junyi,SAKT,response_limited,,1,LLM-Mini,456,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6037317305280451,0.6002245479686952,0.5117947026612345,0.2038505650632536,0.0624226475319386,429105,67074,2026-08-08T10:43:39Z,5.258011817932129,ok
sakt_limited_junyi_1_LLM-Mini_789,junyi,SAKT,response_limited,,1,LLM-Mini,789,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6114623410659924,0.6070077553406599,0.5251387906345647,0.2076239879114051,0.0762414497170615,429105,67074,2026-08-08T10:43:44Z,5.259186029434204,ok
sakt_limited_junyi_1_LLM-5.4_2024,junyi,SAKT,response_limited,,1,LLM-5.4,2024,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5989424105276141,0.5956035716213389,0.5210453466647963,0.2016691867772877,0.0522845376963172,429105,67074,2026-08-08T10:43:49Z,4.556554079055786,ok
sakt_limited_junyi_1_LLM-5.4_42,junyi,SAKT,response_limited,,1,LLM-5.4,42,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6080619305895086,0.6053209660951048,0.5076558661551253,0.2063800690499498,0.0728934052380941,429105,67074,2026-08-08T10:43:53Z,4.344573020935059,ok
sakt_limited_junyi_1_LLM-5.4_123,junyi,SAKT,response_limited,,1,LLM-5.4,123,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.607633199085269,0.6048200166137078,0.5099983712712219,0.2045165198214339,0.0715477891254105,429105,67074,2026-08-08T10:43:57Z,4.373044967651367,ok
sakt_limited_junyi_1_LLM-5.4_456,junyi,SAKT,response_limited,,1,LLM-5.4,456,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6035781706634321,0.6000901473936311,0.5125161109398139,0.2038203720571508,0.062722008060658,429105,67074,2026-08-08T10:44:03Z,5.379108190536499,ok
sakt_limited_junyi_1_LLM-5.4_789,junyi,SAKT,response_limited,,1,LLM-5.4,789,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6114535540865179,0.6070004367854405,0.5251515089243102,0.2076245434705758,0.0762629474636,429105,67074,2026-08-08T10:44:07Z,4.4368250370025635,ok
sakt_limited_junyi_1_Random-Scalar_2024,junyi,SAKT,response_limited,,1,Random-Scalar,2024,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.59894386875002,0.5956032555597781,0.521040961172404,0.2016639949665183,0.0522252457473246,429105,67074,2026-08-08T10:44:14Z,6.7220611572265625,ok
sakt_limited_junyi_1_Random-Scalar_42,junyi,SAKT,response_limited,,1,Random-Scalar,42,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6077180640739307,0.6049643906460317,0.5078399579461853,0.2062003092719201,0.0724465114345525,429105,67074,2026-08-08T10:44:21Z,6.785808801651001,ok
sakt_limited_junyi_1_Random-Scalar_123,junyi,SAKT,response_limited,,1,Random-Scalar,123,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6076747226087671,0.6048502685489229,0.5088052774428494,0.2046842838903877,0.071402564588453,429105,67074,2026-08-08T10:44:27Z,6.657311201095581,ok
sakt_limited_junyi_1_Random-Scalar_456,junyi,SAKT,response_limited,,1,Random-Scalar,456,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6033842971450404,0.5999113531391668,0.5141271560219577,0.2036633478129852,0.0627415771020211,429105,67074,2026-08-08T10:44:34Z,6.940063953399658,ok
sakt_limited_junyi_1_Random-Scalar_789,junyi,SAKT,response_limited,,1,Random-Scalar,789,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6114734233471385,0.6070188280413683,0.5251276642283468,0.2076292773038739,0.0762749033678225,429105,67074,2026-08-08T10:44:41Z,6.653530836105347,ok
sakt_limited_junyi_1_CharacterLength_2024,junyi,SAKT,response_limited,,1,CharacterLength,2024,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5989179412523905,0.5955806506459234,0.5210797382122792,0.2016632914567954,0.0522889096429429,429105,67074,2026-08-08T10:44:48Z,6.473787069320679,ok
sakt_limited_junyi_1_CharacterLength_42,junyi,SAKT,response_limited,,1,CharacterLength,42,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.608226000739817,0.6054829946371334,0.5073130683199365,0.2064561763637951,0.073139706337105,429105,67074,2026-08-08T10:44:54Z,6.337146282196045,ok
sakt_limited_junyi_1_CharacterLength_123,junyi,SAKT,response_limited,,1,CharacterLength,123,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6069651826431877,0.6041301776263254,0.5115539947091378,0.2042850160814971,0.0702776430905975,429105,67074,2026-08-08T10:45:00Z,5.964587926864624,ok
sakt_limited_junyi_1_CharacterLength_456,junyi,SAKT,response_limited,,1,CharacterLength,456,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6043219456547185,0.6008884373141952,0.5113437295081436,0.2042148723905321,0.0635451686478345,429105,67074,2026-08-08T10:45:05Z,5.4887261390686035,ok
sakt_limited_junyi_1_CharacterLength_789,junyi,SAKT,response_limited,,1,CharacterLength,789,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6113874007735336,0.606935513611773,0.5252924809647564,0.2075997535932011,0.0760432579184035,429105,67074,2026-08-08T10:45:12Z,6.165430784225464,ok
sakt_limited_junyi_1_TrainEmpDiff_2024,junyi,SAKT,response_limited,,1,TrainEmpDiff,2024,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5989374607278589,0.5955982704415089,0.5210418441619906,0.2016663026578669,0.0523173440863425,429105,67074,2026-08-08T10:45:17Z,5.599973678588867,ok
sakt_limited_junyi_1_TrainEmpDiff_42,junyi,SAKT,response_limited,,1,TrainEmpDiff,42,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6080327169937,0.6052793304824677,0.5074932383673147,0.2063516410194118,0.072859925041038,429105,67074,2026-08-08T10:45:23Z,6.1200339794158936,ok
sakt_limited_junyi_1_TrainEmpDiff_123,junyi,SAKT,response_limited,,1,TrainEmpDiff,123,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.60739008115049,0.6045887776691286,0.510434343544136,0.2045054259170821,0.0710077805273854,429105,67074,2026-08-08T10:45:30Z,6.921214818954468,ok
sakt_limited_junyi_1_TrainEmpDiff_456,junyi,SAKT,response_limited,,1,TrainEmpDiff,456,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6039770674287227,0.6004869734864647,0.5120926579901921,0.203973427657347,0.0631078918798536,429105,67074,2026-08-08T10:45:37Z,6.826324939727783,ok
sakt_limited_junyi_1_TrainEmpDiff_789,junyi,SAKT,response_limited,,1,TrainEmpDiff,789,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,16cbbc8c805aed55b7875ad47a6b877c77ef638f90c6e5615ba4ff462b6d2a70,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.6114203976957422,0.6069675049854512,0.5252048050190908,0.2076096841959748,0.0761770537724561,429105,67074,2026-08-08T10:45:43Z,6.393755912780762,ok
sakt_limited_junyi_3_Standard_2024,junyi,SAKT,response_limited,,3,Standard,2024,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5888166166188424,0.5856292225255788,0.549158645598982,0.1982214518226699,0.0436511776122565,429105,67073,2026-08-08T10:45:56Z,8.853929042816162,ok
sakt_limited_junyi_3_Standard_42,junyi,SAKT,response_limited,,3,Standard,42,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5907682797365021,0.5875952096403254,0.5443769136836627,0.1989423411593519,0.0409911605090994,429105,67073,2026-08-08T10:46:04Z,8.160054683685303,ok
sakt_limited_junyi_3_Standard_123,junyi,SAKT,response_limited,,3,Standard,123,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5814246854238343,0.5791327722114096,0.5700420471181574,0.1954258321451908,0.0253464682819562,429105,67073,2026-08-08T10:46:12Z,7.628060102462768,ok
sakt_limited_junyi_3_Standard_456,junyi,SAKT,response_limited,,3,Standard,456,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.594141657938037,0.5916721460009012,0.5363780365860262,0.2008972399551558,0.0450546686521058,429105,67073,2026-08-08T10:46:20Z,7.98737096786499,ok
sakt_limited_junyi_3_Standard_789,junyi,SAKT,response_limited,,3,Standard,789,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5956344536521978,0.5922447304615825,0.5440348500689327,0.2012547696139382,0.0472032345023577,429105,67073,2026-08-08T10:46:28Z,7.643379211425781,ok
sakt_limited_junyi_3_LLM-Mini_2024,junyi,SAKT,response_limited,,3,LLM-Mini,2024,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5880725284417471,0.585020732987401,0.5486248567198354,0.1979323220069006,0.0405163742555251,429105,67074,2026-08-08T10:46:36Z,8.050554275512695,ok
sakt_limited_junyi_3_LLM-Mini_42,junyi,SAKT,response_limited,,3,LLM-Mini,42,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5893860992632414,0.5864151766822648,0.5553227469362094,0.1987017291722572,0.0413549575136658,429105,67074,2026-08-08T10:46:44Z,8.58507490158081,ok
sakt_limited_junyi_3_LLM-Mini_123,junyi,SAKT,response_limited,,3,LLM-Mini,123,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5810704905735818,0.5787699089631272,0.5722190199891806,0.1952960288957175,0.0258006346178372,429105,67074,2026-08-08T10:46:53Z,8.64093804359436,ok
sakt_limited_junyi_3_LLM-Mini_456,junyi,SAKT,response_limited,,3,LLM-Mini,456,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5942744126445368,0.5916268879137879,0.530948959237578,0.2007733058408707,0.0430515210324114,429105,67074,2026-08-08T10:47:01Z,8.48449993133545,ok
sakt_limited_junyi_3_LLM-Mini_789,junyi,SAKT,response_limited,,3,LLM-Mini,789,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5953296109249717,0.5917732684281498,0.5449377393667307,0.2009790622681329,0.0468715266102191,429105,67074,2026-08-08T10:47:10Z,8.220016717910767,ok
sakt_limited_junyi_3_LLM-5.4_2024,junyi,SAKT,response_limited,,3,LLM-5.4,2024,,2024,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,0f3829e100fe8da60caf13142d0b10ddea5b034e1a2bb40b1b6830934acb24e0,e500151f9f5b1be065ea9c8bf10caece2ca67908c5d7ebe65c9153db864c86a9,,e7b16abe3494d8dc23a0ef141f5ef45d957d8222,22aa4a4600a59c3c9cb533f0da95583605cd6e505a709b784061e5e72dcbb7d7,4,0.5880497782899622,0.5849993874182066,0.5486137163108424,0.1979219970814037,0.0404541892637885,429105,67074,2026-08-08T10:47:17Z,7.013713836669922,ok
