run_id,dataset,exposure,condition,seed,status,mask_hash,split_hash,universe_hash,log_loss,brier,auc,accuracy,ece,n_predictions,best_val_log_loss,best_epoch,n_parameters,deployable,config_hash,code_commit,start_time_utc,wall_time_s
junyi_warm_Standard_123,junyi,warm,Standard,123,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4673040531642665,0.1509509326909061,0.7858040876236818,0.7875624847065403,0.0031029848977766,429105.0,0.4667387928879052,4.0,12609.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:55:55Z,37.930084228515625
junyi_warm_Standard_456,junyi,warm,Standard,456,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4674802214813723,0.1509701811128092,0.7855714654594333,0.7879959450484147,0.0048570184930147,429105.0,0.4662482422171977,4.0,12609.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:56:33Z,37.67294096946716
junyi_warm_Standard_789,junyi,warm,Standard,789,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4672328969573168,0.1508788507895953,0.7861136919496041,0.787988953752578,0.0065404362928346,429105.0,0.4664105422664107,4.0,12609.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:57:11Z,38.074660778045654
junyi_warm_LLM-Mini_2024,junyi,warm,LLM-Mini,2024,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4673270285961515,0.1508717405681224,0.7858657642550595,0.7884620314375269,0.0075402650835271,429105.0,0.4661688300078375,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:57:48Z,37.38973116874695
junyi_warm_LLM-Mini_42,junyi,warm,LLM-Mini,42,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4672851627220236,0.1509003639346788,0.7859883206577236,0.7884760140292003,0.0022762972884979,429105.0,0.466237739251371,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:58:25Z,36.341187953948975
junyi_warm_LLM-Mini_123,junyi,warm,LLM-Mini,123,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4684588976633729,0.1512692383328089,0.7851917681714602,0.7874692674287179,0.0134316739622127,429105.0,0.4676045114011095,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:58:56Z,31.46450710296631
junyi_warm_LLM-Mini_456,junyi,warm,LLM-Mini,456,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4675242931634859,0.1510508325266465,0.7857693453853971,0.7871103809091015,0.0041233176294219,429105.0,0.4661828441578045,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T03:59:28Z,31.593350172042847
junyi_warm_LLM-Mini_789,junyi,warm,LLM-Mini,789,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4672505168257753,0.1508698289000808,0.785654747350852,0.7882499621304809,0.0025614396723067,429105.0,0.4664628458650489,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:00:00Z,32.31325006484985
junyi_warm_LLM-5.4_2024,junyi,warm,LLM-5.4,2024,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4673227456050887,0.1508693641052405,0.7858692950396042,0.7885272835320026,0.0076542287453863,429105.0,0.4661777733187926,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:00:33Z,33.007277965545654
junyi_warm_LLM-5.4_42,junyi,warm,LLM-5.4,42,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4672823256490665,0.1508974753674986,0.7859961172896475,0.7884200836625068,0.0023663917923601,429105.0,0.4662335496722606,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:01:06Z,32.982030153274536
junyi_warm_LLM-5.4_123,junyi,warm,LLM-5.4,123,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.468497528195149,0.1512837899455841,0.7851406721418803,0.7874063457661877,0.0135847926178887,429105.0,0.4676499683083149,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:01:39Z,33.072261095047
junyi_warm_LLM-5.4_456,junyi,warm,LLM-5.4,456,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4675115464648948,0.1510466660270441,0.7857813722363377,0.787187285163305,0.0041744186442384,429105.0,0.4661834676537597,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:02:12Z,32.851837158203125
junyi_warm_LLM-5.4_789,junyi,warm,LLM-5.4,789,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4672613637769433,0.1508727969787647,0.7856397523811165,0.788180049172114,0.0025346283882831,429105.0,0.4664761902470338,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:02:46Z,33.484296798706055
junyi_warm_Random-Scalar_2024,junyi,warm,Random-Scalar,2024,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4673215547735763,0.1508700264970159,0.7858800229605387,0.7885109705083837,0.0076075077332621,429105.0,0.4661692856696614,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:03:19Z,33.418874979019165
junyi_warm_Random-Scalar_42,junyi,warm,Random-Scalar,42,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4673229805008642,0.1509150441238564,0.7859547917723275,0.7885133009403293,0.0022215086102951,429105.0,0.4662731185294034,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:03:52Z,32.98330903053284
junyi_warm_Random-Scalar_123,junyi,warm,Random-Scalar,123,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4685018838674861,0.1512826514608063,0.785168022420155,0.7874622761328812,0.0138050142228289,429105.0,0.4676613601153357,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:04:25Z,33.404195070266724
junyi_warm_Random-Scalar_456,junyi,warm,Random-Scalar,456,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4675223893130622,0.1510496351761664,0.7857724821865364,0.7871173722049382,0.0041464914840466,429105.0,0.4661829696412672,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:04:59Z,33.38064408302307
junyi_warm_Random-Scalar_789,junyi,warm,Random-Scalar,789,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4673781106236837,0.1509114338872563,0.7855081305349174,0.7880914927581827,0.0027398788866059,429105.0,0.466566895183764,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:05:32Z,33.565489292144775
junyi_warm_TrainEmpDiff_2024,junyi,warm,TrainEmpDiff,2024,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4673123999110257,0.1508661840436395,0.7858898465286782,0.7885109705083837,0.0076683433950353,429105.0,0.4661565347198854,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:06:06Z,33.31923198699951
junyi_warm_TrainEmpDiff_42,junyi,warm,TrainEmpDiff,42,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4673148277825864,0.150908733698178,0.785948879507931,0.7884363966861258,0.0024332144152233,429105.0,0.4662527360937051,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:06:39Z,33.685035943984985
junyi_warm_TrainEmpDiff_123,junyi,warm,TrainEmpDiff,123,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4685243723968822,0.1512934645561703,0.7851301602834891,0.7874413022453712,0.013583666175851,429105.0,0.4676827566142668,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:07:13Z,33.61358118057251
junyi_warm_TrainEmpDiff_456,junyi,warm,TrainEmpDiff,456,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4674988524889855,0.1510405544758489,0.7857948334464908,0.7871033896132649,0.0042541858603091,429105.0,0.4661667297283808,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:07:47Z,33.78549814224243
junyi_warm_TrainEmpDiff_789,junyi,warm,TrainEmpDiff,789,ok,a48b98293fd42a34b46acc842e0f775eee9d0a4d6bb1fc0e30b9cb1fc33353fe,b1c02511994fb686bba373876d08068f8a043e4e82b7c65e87138e65af5c800d,bf2eeebdb8379ddb5078b8e70df6d742290011768fae59ea62c10362b0097b6a,0.4672678046255585,0.1508733726003584,0.7856241833390316,0.7881194579415295,0.0025223767318028,429105.0,0.4664918121538664,4.0,12610.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:21Z,33.97053575515747
xes3g5m_0_Standard_2024,xes3g5m,0,Standard,2024,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.6961860355355604,0.251502857501589,0.4973309691840822,0.4944439640262885,0.2694758525876562,231280.0,inf,0.0,178145.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:29Z,0.7523081302642822
xes3g5m_0_Standard_42,xes3g5m,0,Standard,42,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.6757424101689945,0.2413411430625583,0.4880171379110406,0.6080940850916637,0.2496594725879614,231280.0,inf,0.0,178145.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:29Z,0.2847907543182373
xes3g5m_0_Standard_123,xes3g5m,0,Standard,123,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.7391551572060231,0.2728155304869188,0.4627082662655167,0.3186181252161881,0.3041553518822174,231280.0,inf,0.0,178145.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:30Z,0.2773308753967285
xes3g5m_0_Standard_456,xes3g5m,0,Standard,456,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.7064978080412834,0.256638052915386,0.5102312573837825,0.4402974749221722,0.2806178218182221,231280.0,inf,0.0,178145.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:30Z,0.2827959060668945
xes3g5m_0_Standard_789,xes3g5m,0,Standard,789,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.6557398682995228,0.231415367006667,0.5269258914954795,0.6983310273261847,0.2328126614818634,231280.0,inf,0.0,178145.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:30Z,0.2945051193237304
xes3g5m_0_LLM-Mini_2024,xes3g5m,0,LLM-Mini,2024,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.6597795345161244,0.2334357201466015,0.4979021018495476,0.6718566240055344,0.2337520789817641,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:31Z,0.2865710258483886
xes3g5m_0_LLM-Mini_42,xes3g5m,0,LLM-Mini,42,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.7376629774669203,0.2720805776679163,0.4818297934408935,0.3203303355240401,0.3045377244249589,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:31Z,0.2802062034606933
xes3g5m_0_LLM-Mini_123,xes3g5m,0,LLM-Mini,123,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.7026602023145344,0.2547262093996752,0.4662703271876894,0.4619508820477343,0.2731539632605768,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:31Z,0.2834579944610595
xes3g5m_0_LLM-Mini_456,xes3g5m,0,LLM-Mini,456,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.7162621460443068,0.2614912918191586,0.5132713851133741,0.3909806295399515,0.2893968347667493,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:32Z,0.3051671981811523
xes3g5m_0_LLM-Mini_789,xes3g5m,0,LLM-Mini,789,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.662135541647594,0.2345838503145904,0.5217362756700055,0.6752940159114493,0.2390040238273521,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:32Z,0.2967398166656494
xes3g5m_0_LLM-5.4_2024,xes3g5m,0,LLM-5.4,2024,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.6589672444157532,0.2330334091750112,0.4978543325116593,0.675272397094431,0.2328848675394637,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:32Z,0.2925801277160644
xes3g5m_0_LLM-5.4_42,xes3g5m,0,LLM-5.4,42,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.749307551306276,0.2778253692710484,0.4823640563753452,0.2912876167416119,0.3139383208077492,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:32Z,0.2980480194091797
xes3g5m_0_LLM-5.4_123,xes3g5m,0,LLM-5.4,123,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.6973561838804554,0.2520894837279936,0.4657743334538932,0.4899472500864752,0.268252975592246,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:33Z,0.2925541400909424
xes3g5m_0_LLM-5.4_456,xes3g5m,0,LLM-5.4,456,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.7116645339489499,0.2592073380209565,0.512632385216446,0.4131658595641646,0.285398430712534,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:33Z,0.2852768898010254
xes3g5m_0_LLM-5.4_789,xes3g5m,0,LLM-5.4,789,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.6691338039395464,0.238056050825861,0.5221949799110659,0.6465539605672778,0.2462318555637807,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:33Z,0.2788150310516357
xes3g5m_0_Random-Scalar_2024,xes3g5m,0,Random-Scalar,2024,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.6600158222408424,0.2335521915976695,0.4972048091730514,0.6713593912141128,0.2339342202948723,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:34Z,0.2719109058380127
xes3g5m_0_Random-Scalar_42,xes3g5m,0,Random-Scalar,42,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.7344382509640488,0.2704826289327896,0.4900361146296584,0.3286449325492909,0.3025484562903354,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:34Z,0.2942879199981689
xes3g5m_0_Random-Scalar_123,xes3g5m,0,Random-Scalar,123,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.704154846042298,0.2554698293439708,0.4618882128931805,0.4541767554479419,0.2741884013404023,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:34Z,0.2954301834106445
xes3g5m_0_Random-Scalar_456,xes3g5m,0,Random-Scalar,456,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.7175666296221479,0.2621396583203143,0.5094812683284373,0.3842744725008647,0.290240324361927,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:35Z,0.295767068862915
xes3g5m_0_Random-Scalar_789,xes3g5m,0,Random-Scalar,789,ok,1f220d5515d2af27c42ddd6a179372d2954009196e73f9a10dade317ab109d50,fc3f45acb904c3ce6e663b611314e1a67f8873506a1b291484a13704ed38fd5b,4c00bf83d5366117f90783ea7db718d69de256d5bdf1e1ed767380331eca7773,0.6600747737387481,0.2335620660891822,0.5277605244227338,0.684010722933241,0.2374791186399543,231280.0,inf,0.0,178146.0,True,4dd3c99726cbe76033ad32789365b0374452d91b788659eed277f34228ed9c93,0b4fbf982ea210bf2565d57350a7098830f5c146,2026-07-01T04:08:35Z,0.2944672107696533
